sentence1	sentence2	label
A group of Chinese people are relaxing in the water .	A group of Chinese people are at the beach .	[0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1]
A man in a white shirt is sitting on a crate .	There is a white shirt .	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
A man in a white shirt is sitting on a crate .	The shirt is black .	[0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0]
A man in a white shirt is sitting on a crate .	The man is old .	[0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1]
An Asian man stands behind a makeshift storefront with a handmade yellow poster advertising watch repair .	A human is doing jumping jacks .	[0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
An Asian man stands behind a makeshift storefront with a handmade yellow poster advertising watch repair .	A man stands by his watch shop .	[0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0]
An Asian man stands behind a makeshift storefront with a handmade yellow poster advertising watch repair .	There is a person and a sign .	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
A lady in a blue shirt and hat dancing with a man in sunglasses .	People are dancing	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
A lady in a blue shirt and hat dancing with a man in sunglasses .	A dog is chasing a car	[0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
A lady in a blue shirt and hat dancing with a man in sunglasses .	The dancing couple is married	[0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
Child inside of large snow fort .	A child within a snowy structure .	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
Child inside of large snow fort .	A kid stuck in a huge pile of snow .	[0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]
Child inside of large snow fort .	A boy sweating in the sun .	[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
A man jumps onto a skateboard that is sitting on a folding chair .	The man is taking a swim .	[0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
A man jumps onto a skateboard that is sitting on a folding chair .	There is a skateboard on a folding chair .	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
A man jumps onto a skateboard that is sitting on a folding chair .	The man is attempting to do a skateboard trick .	[1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
There are people at the train station waiting for their trains and other trains are whizzing by them .	The train has stopped and they are boarding it .	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
There are people at the train station waiting for their trains and other trains are whizzing by them .	The people are waiting at the station .	[0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
There are people at the train station waiting for their trains and other trains are whizzing by them .	The people are waiting for a late train .	[1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1]
Three young men are cleaning up a classroom .	Three young men in detention clean a classroom .	[0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1]
Three young men are cleaning up a classroom .	Three women walk about coffee in class .	[0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
Three young men are cleaning up a classroom .	Three young men clean up their class .	[1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0]
The brown and black dog has his mouth open .	a dog is hot	[0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1]
The brown and black dog has his mouth open .	a person jumps high	[0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1]
The brown and black dog has his mouth open .	a dog has his mouth open	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
Here is a picture of a bald man with a beard and sunglasses , washing his hands at a spring or waterfall .	The man has some dirt on his hands .	[0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1]
Here is a picture of a bald man with a beard and sunglasses , washing his hands at a spring or waterfall .	The man is clean shaven .	[0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1]
Here is a picture of a bald man with a beard and sunglasses , washing his hands at a spring or waterfall .	There is an elderly man standing outside near water .	[1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]
A young girl jumping in front of the White House .	Someone is outside .	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
A young girl jumping in front of the White House .	Someone is visiting the statue of Liberty .	[1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
A young girl jumping in front of the White House .	Someone is playing jump rope .	[0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1]
A boy in a red shirt with arms outstretched on the side of hill .	A girl is singing on a hillside .	[0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
A boy in a red shirt with arms outstretched on the side of hill .	A boy is pretending to be an airplane as he runs around on a hill .	[0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0]
A boy in a red shirt with arms outstretched on the side of hill .	A child is outdoors on a hillside .	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
A group of men are seated around a table and eating .	Men taking a nap	[0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
A group of men are seated around a table and eating .	Men eating	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
A group of men are seated around a table and eating .	Men having a conversation	[0, 0, 0, 1, 0, 1, 1, 1, 1, 0, 1, 0]
A man holds a baby , which is chewing on eyeglasses .	There is something in the baby 's mouth .	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
A man holds a baby , which is chewing on eyeglasses .	The grandpa is holding the baby	[0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1]
A man holds a baby , which is chewing on eyeglasses .	The baby is sucking on a pacifier	[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
A slender , blond-haired woman in a low-cut white shirt walks by a menu with items written in a foreign language .	a woman walks to lunch	[0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1]
A slender , blond-haired woman in a low-cut white shirt walks by a menu with items written in a foreign language .	a woman drives a truck	[0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
A slender , blond-haired woman in a low-cut white shirt walks by a menu with items written in a foreign language .	a woman walks	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
A gentleman cooks multiple dishes while preparing extra ingredients in his kitchen , windows open behind him .	A chef prepares a meal for a food critic .	[0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1]
A gentleman cooks multiple dishes while preparing extra ingredients in his kitchen , windows open behind him .	A man inside of a building .	[1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1]
A gentleman cooks multiple dishes while preparing extra ingredients in his kitchen , windows open behind him .	The adult is sculpting a piece out of lumber .	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
A woman pulls a small child in a sled through the snow .	A child makes a snowman .	[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
A woman pulls a small child in a sled through the snow .	A woman pulls a child .	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
A woman pulls a small child in a sled through the snow .	A mother takes her child out sledding .	[0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1]
A woman is pulling a child on a sled in the snow .	A child is sitting on a sled .	[1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1]
A woman is pulling a child on a sled in the snow .	A mother pulls a child on a sled during a fun day at Big Bear .	[0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1]
A woman is pulling a child on a sled in the snow .	A mother and child row a canoe .	[0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
Two kids in winter clothing play near a lakefront .	kids playing near a lake on vacation	[0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1]
Two kids in winter clothing play near a lakefront .	kids playing near a lake	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
Two kids in winter clothing play near a lakefront .	a man and woman eating tv dinners	[0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
A line of rollerbladers crouch down aerodynamically	A group of rollerbladers are crouching .	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
A line of rollerbladers crouch down aerodynamically	A group of bicyclists round the corner simultaneously .	[1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1]
A line of rollerbladers crouch down aerodynamically	A group of rollerbladers are performing a trick for the crowd .	[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
A band places at a venue .	A band played hard rock at a venue	[0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1]
A band places at a venue .	A band is at a venue	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
A band places at a venue .	A band is playing on the surface of the moon	[0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0]
A man and woman look like they are having their picture taken in front of a famous building in France .	A man and woman look like they are running .	[0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1]
A man and woman look like they are having their picture taken in front of a famous building in France .	A man and woman look like they are having their picture taken .	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
A man and woman look like they are having their picture taken in front of a famous building in France .	A man and woman look like they are happily having their picture taken .	[0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
Two white-haired women , both wearing hats , play saxophones while standing in front of a pair of landscape paintings .	Two women make noise .	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Two white-haired women , both wearing hats , play saxophones while standing in front of a pair of landscape paintings .	Two jazzwomen improvise together .	[0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1]
Two white-haired women , both wearing hats , play saxophones while standing in front of a pair of landscape paintings .	These two women are n't making any noise .	[0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1]
A woman in a black jacket with yellow on the back talking to a man with a black jacket and cameras hanging down from his shoulders and neck .	He is a photographer for a newspaper .	[0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1]
A woman in a black jacket with yellow on the back talking to a man with a black jacket and cameras hanging down from his shoulders and neck .	The woman is sitting alone , silent , reading .	[0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1]
A woman in a black jacket with yellow on the back talking to a man with a black jacket and cameras hanging down from his shoulders and neck .	A man has some cameras .	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
A lone , 2-3 year old blond child in a blue jacket is putting a small black plastic item in his mouth as he kneels on a waiting room couch pointed toward the back while looking at something or someone not in the room .	The child is looking for his mom .	[1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1]
A lone , 2-3 year old blond child in a blue jacket is putting a small black plastic item in his mouth as he kneels on a waiting room couch pointed toward the back while looking at something or someone not in the room .	The jacket is moldy .	[0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1]
A lone , 2-3 year old blond child in a blue jacket is putting a small black plastic item in his mouth as he kneels on a waiting room couch pointed toward the back while looking at something or someone not in the room .	The child is blonde .	[0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1]
A lone , 2-3 year old blond child in a blue jacket is putting a small black plastic item in his mouth as he kneels on a waiting room couch pointed toward the back while looking at something or someone not in the room .	The couch is pointed toward the front .	[1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
A lone , 2-3 year old blond child in a blue jacket is putting a small black plastic item in his mouth as he kneels on a waiting room couch pointed toward the back while looking at something or someone not in the room .	The child is blonde .	[0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1]
A lone , 2-3 year old blond child in a blue jacket is putting a small black plastic item in his mouth as he kneels on a waiting room couch pointed toward the back while looking at something or someone not in the room .	The child has brown hair .	[1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1]
A girl jumping on pavement .	A girl in bed	[0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
A girl jumping on pavement .	A girl outside	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
A girl jumping on pavement .	A girl jumping	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
A woman reaching for candy bars that are on a shelf .	The candy bars are above the womans head .	[0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0]
A woman reaching for candy bars that are on a shelf .	The woman is on a motor boat .	[0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
A woman reaching for candy bars that are on a shelf .	There are candy bars on the shelf .	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
Grilling ribs , chicken kabobs , and vegetable kabobs .	We went out to eat .	[0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0]
Grilling ribs , chicken kabobs , and vegetable kabobs .	We had a bbq with ribs and different types of kabobs .	[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Grilling ribs , chicken kabobs , and vegetable kabobs .	The family were grilling dinner .	[0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1]
A woman with dark hair wearing a dark shirt , jeans , and glasses is talking into a microphone .	A reporter is doing a live news report .	[0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1]
A woman with dark hair wearing a dark shirt , jeans , and glasses is talking into a microphone .	The woman is addressing a crowd .	[0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1]
A woman with dark hair wearing a dark shirt , jeans , and glasses is talking into a microphone .	The woman is talking on a telephone .	[0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0]
A woman with dark hair wearing a dark shirt , jeans , and glasses is talking into a microphone .	A woman is speaking into a device .	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
A woman with dark hair wearing a dark shirt , jeans , and glasses is talking into a microphone .	The woman has dark hair and a skirt on .	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
A woman with dark hair wearing a dark shirt , jeans , and glasses is talking into a microphone .	A woman in a pink bathing suit dives into the pool .	[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
One of the hockey players just tried to score	There is a lion on the ice	[0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
One of the hockey players just tried to score	There are a bunch of people on the ice .	[0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1]
One of the hockey players just tried to score	The game is very intense and even .	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
Two women looking at the camera and a man looking away .	A group of people .	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
Two women looking at the camera and a man looking away .	A group of people hugging .	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Two women looking at the camera and a man looking away .	No one is looking at the camera .	[1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1]
A woman with a guitar smiles in front of a microphone .	A woman is lighting a fuse .	[0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
A woman with a guitar smiles in front of a microphone .	A woman is singing .	[0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1]
A woman with a guitar smiles in front of a microphone .	A woman is singing `` Happy Birthday . ''	[0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1]
An Asian man in a t-shirt and sandals is smoking a pipe while sitting on a rock in front of a body of water .	The man is drinking a beer in a pub .	[0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
An Asian man in a t-shirt and sandals is smoking a pipe while sitting on a rock in front of a body of water .	The man is tired .	[0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1]
An Asian man in a t-shirt and sandals is smoking a pipe while sitting on a rock in front of a body of water .	The man is asian .	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
A small girl is unwrapping a green present with toys strewn around .	A girl is surrounded by toys	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
A small girl is unwrapping a green present with toys strewn around .	It 's Christmas	[0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1]
A small girl is unwrapping a green present with toys strewn around .	The girl is climbing a mountain	[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
A man in a backwards baseball cap , black shirt and blue shorts behind the steering wheel of a boat with a flag behind him .	The cap is forwards .	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
A man in a backwards baseball cap , black shirt and blue shorts behind the steering wheel of a boat with a flag behind him .	The boat is fast .	[0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1]
A man in a backwards baseball cap , black shirt and blue shorts behind the steering wheel of a boat with a flag behind him .	The shirt is black .	[1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
A woman is sitting outside while holding two cats .	The women is holding a dog .	[0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1]
A woman is sitting outside while holding two cats .	A person is sitting and holding cats .	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
A woman is sitting outside while holding two cats .	This person likes cats .	[0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1]
A green bike is parked next to a door .	The bike is chained to the door .	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
